Centroid_ID,Centroid_Name,Centroid_Lat,Centroid_Lon,Polling_Place_ID,Polling_Place_PostCode,Polling_Place_Name,Polling_Place_Address,Distance_m
7,,-37.831356401841504,144.9122365023871,5852,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,5955,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,5994,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6133,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6250,3032.0,Maribyrnong Community Centre,Randall St,7391.569776933468
7,,-37.831356401841504,144.9122365023871,6251,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6290,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6423,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6458,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6520,3141.0,St Martins Hall,120 Millswyn St,6057.9343781952675
7,,-37.831356401841504,144.9122365023871,6525,3141.0,Toorak-South Yarra Library,340 Toorak Rd,7699.01962906631
7,,-37.831356401841504,144.9122365023871,6533,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6541,3004.0,Deaf Children Australia,597 St Kilda Rd,6470.794096005108
7,,-37.831356401841504,144.9122365023871,6543,3141.0,Renown Kindergarten,20 Cliff St,7240.088220423158
7,,-37.831356401841504,144.9122365023871,6544,3141.0,Melbourne High School,1 Forrest Hill,7257.335410747427
7,,-37.831356401841504,144.9122365023871,6545,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,7757.640300008052
7,,-37.831356401841504,144.9122365023871,6546,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,7757.640300008052
7,,-37.831356401841504,144.9122365023871,6607,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6745,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6787,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6838,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6904,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6926,3004.0,Deaf Children Australia,597 St Kilda Rd,6470.794096005108
7,,-37.831356401841504,144.9122365023871,6943,3207.0,"Old School Hall, St Peter & Paul's Church",cnr Montague and Bank Sts,3710.9176254998947
7,,-37.831356401841504,144.9122365023871,6944,3141.0,St Martins Hall,120 Millswyn St,6057.9343781952675
7,,-37.831356401841504,144.9122365023871,6947,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6948,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,6950,3207.0,Liardet Hall (Southport Community Centre),Liardet Street Community Centre,2684.2202400725996
7,,-37.831356401841504,144.9122365023871,6951,3207.0,Albert Park College Environmental Arts Hub,Albert Park Secondary College,2667.247850490733
7,,-37.831356401841504,144.9122365023871,6952,3207.0,Port Melbourne Primary School,415 Graham St,1955.5987846090775
7,,-37.831356401841504,144.9122365023871,6957,3004.0,Deaf Children Australia,597 St Kilda Rd,6470.794096005108
7,,-37.831356401841504,144.9122365023871,6961,3207.0,Fishermans Bend Community Centre,10 Centre Ave,940.6773445996608
7,,-37.831356401841504,144.9122365023871,6962,3006.0,Victorian College of the Arts Secondary School,57 Miles St,4649.9666526024275
7,,-37.831356401841504,144.9122365023871,6963,3006.0,"The Octagon, University of Melbourne Southbank Campus",50 Dodds Street,4983.528448968052
7,,-37.831356401841504,144.9122365023871,6965,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,7757.640300008052
7,,-37.831356401841504,144.9122365023871,7068,3032.0,Wingate Community Centre,13a Wingate Ave,5797.549458829618
7,,-37.831356401841504,144.9122365023871,7069,3032.0,St Mary's School,St Marys Primary School,6338.262588751673
7,,-37.831356401841504,144.9122365023871,7070,3032.0,Ascot Vale Primary School,Bank St,6426.087251340974
7,,-37.831356401841504,144.9122365023871,7071,3032.0,Ascot Vale West Primary School,Ascot Vale West Primary,5635.7376239408895
7,,-37.831356401841504,144.9122365023871,7084,3031.0,St Brendans School,St Brendans Primary School,5511.900185310942
7,,-37.831356401841504,144.9122365023871,7094,3031.0,"Kensington Primary School, Victoria",McCracken St,4525.824249341608
7,,-37.831356401841504,144.9122365023871,7095,3031.0,"Holy Rosary School, VIC",37 Gower St,4250.515318060225
7,,-37.831356401841504,144.9122365023871,7096,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,7097,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,7098,3031.0,151 Mt Alexander Road,,5709.850024768376
7,,-37.831356401841504,144.9122365023871,7165,3053.0,Carlton Learning Precinct,150 Palmerston st,6582.43971851037
7,,-37.831356401841504,144.9122365023871,7166,3054.0,Carlton North Primary School,60 Lee St,6987.916513812997
7,,-37.831356401841504,144.9122365023871,7167,3053.0,The Salvation Army Church Carlton,324 Drummond St,6217.987505458659
7,,-37.831356401841504,144.9122365023871,7173,3008.0,Library at The Dock,107 Victoria Harbour Prom,2802.8169858757888
7,,-37.831356401841504,144.9122365023871,7174,3002.0,Melbourne Unitarian Church,110 Grey St,6757.701400449967
7,,-37.831356401841504,144.9122365023871,7181,3051.0,Victorian Archives Centre,99 Shiel St,4637.666645400345
7,,-37.831356401841504,144.9122365023871,7182,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,7183,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,7186,3051.0,Space 338,338 Queensberry St,4986.857225430098
7,,-37.831356401841504,144.9122365023871,7187,3051.0,North Melbourne Primary School,210 Errol St,4962.017279871501
7,,-37.831356401841504,144.9122365023871,7188,3052.0,University High School,77 Story St,5346.971078098765
7,,-37.831356401841504,144.9122365023871,7189,3054.0,Princes Hill Primary School,280 Pigdon St,7434.496003405812
7,,-37.831356401841504,144.9122365023871,7195,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,7757.640300008052
7,,-37.831356401841504,144.9122365023871,7226,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,7412,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,7554,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
7,,-37.831356401841504,144.9122365023871,7555,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",3549.456279558766
8,,-37.80910927386634,144.92545908085012,5852,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,5955,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,5994,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6133,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6250,3032.0,Maribyrnong Community Centre,Randall St,5666.983979579336
8,,-37.80910927386634,144.92545908085012,6251,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6290,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6423,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6458,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6520,3141.0,St Martins Hall,120 Millswyn St,5639.699651695905
